country,year,total_flights,%_change,chart_type,season,departures,arrivals,airport,flight_type,flights
Albania,,6378.571428571428,,seasonal_patterns,Summer,3187.714285714286,3190.8571428571427,,,
Albania,,5459.857142857143,,seasonal_patterns,Autumn,2731.285714285714,2728.5714285714284,,,
Armenia,,4278.428571428572,,seasonal_patterns,Winter,2140.8571428571427,2137.5714285714284,,,
Armenia,,4533.857142857143,,seasonal_patterns,Spring,2268.5714285714284,2265.285714285714,,,
Armenia,,4803.428571428572,,seasonal_patterns,Summer,2406.4285714285716,2397.0,,,
Armenia,,4497.142857142857,,seasonal_patterns,Autumn,2252.285714285714,2244.8571428571427,,,
Austria,,60778.0,,seasonal_patterns,Winter,30379.285714285714,30398.714285714286,,,
Austria,,64921.28571428572,,seasonal_patterns,Spring,32439.714285714286,32481.571428571428,,,
Austria,,66256.71428571429,,seasonal_patterns,Summer,33102.42857142857,33154.28571428572,,,
Austria,,62918.857142857145,,seasonal_patterns,Autumn,31439.85714285714,31479.0,,,
Belgium,,61554.28571428572,,seasonal_patterns,Winter,30780.428571428572,30773.85714285714,,,
Belgium,,66866.71428571429,,seasonal_patterns,Spring,33423.142857142855,33443.57142857143,,,
Belgium,,67816.14285714286,,seasonal_patterns,Summer,33905.42857142857,33910.71428571428,,,
Belgium,,64198.0,,seasonal_patterns,Autumn,32100.714285714286,32097.285714285714,,,
Bosnia and Herzegovina,,2010.857142857143,,seasonal_patterns,Winter,1004.7142857142857,1006.1428571428571,,,
Bosnia and Herzegovina,,2486.0,,seasonal_patterns,Spring,1242.0,1244.0,,,
Bosnia and Herzegovina,,2982.0,,seasonal_patterns,Summer,1490.857142857143,1491.142857142857,,,
Bosnia and Herzegovina,,2339.0,,seasonal_patterns,Autumn,1171.7142857142858,1167.2857142857142,,,
Bulgaria,,10996.57142857143,,seasonal_patterns,Winter,5499.0,5497.571428571428,,,
Bulgaria,,11783.57142857143,,seasonal_patterns,Spring,5899.571428571428,5884.0,,,
Bulgaria,,11943.42857142857,,seasonal_patterns,Summer,5976.857142857143,5966.571428571428,,,
Bulgaria,,11260.42857142857,,seasonal_patterns,Autumn,5625.714285714285,5634.714285714285,,,
Croatia,,7615.0,,seasonal_patterns,Winter,3809.714285714286,3805.285714285714,,,
Croatia,,8723.714285714286,,seasonal_patterns,Spring,4363.142857142857,4360.571428571428,,,
Croatia,,9168.57142857143,,seasonal_patterns,Summer,4586.571428571428,4582.0,,,
Croatia,,8530.0,,seasonal_patterns,Autumn,4263.142857142857,4266.857142857143,,,
Cyprus,,9846.57142857143,,seasonal_patterns,Winter,4926.0,4920.571428571428,,,
Cyprus,,14518.285714285714,,seasonal_patterns,Spring,7253.714285714285,7264.571428571428,,,
Cyprus,,19166.714285714286,,seasonal_patterns,Summer,9580.42857142857,9586.285714285714,,,
Cyprus,,16322.0,,seasonal_patterns,Autumn,8162.428571428572,8159.571428571428,,,
Czech Republic,,25382.571428571428,,seasonal_patterns,Winter,12674.0,12708.57142857143,,,
Czech Republic,,28394.0,,seasonal_patterns,Spring,14172.142857142857,14221.857142857143,,,
Czech Republic,,33651.857142857145,,seasonal_patterns,Summer,16811.714285714286,16840.14285714286,,,
Czech Republic,,29614.285714285714,,seasonal_patterns,Autumn,14780.57142857143,14833.714285714286,,,
Denmark,,45033.857142857145,,seasonal_patterns,Winter,22512.0,22521.85714285714,,,
Denmark,,49569.142857142855,,seasonal_patterns,Spring,24773.85714285714,24795.285714285714,,,
Denmark,,47884.28571428572,,seasonal_patterns,Summer,23936.85714285714,23947.428571428572,,,
Denmark,,48359.28571428572,,seasonal_patterns,Autumn,24175.14285714286,24184.14285714286,,,
Estonia,,7820.285714285715,,seasonal_patterns,Winter,3910.714285714286,3909.5714285714284,,,
Estonia,,8503.714285714286,,seasonal_patterns,Spring,4251.857142857143,4251.857142857143,,,
Estonia,,8417.142857142857,,seasonal_patterns,Summer,4209.428571428572,4207.714285714285,,,
Estonia,,8359.714285714286,,seasonal_patterns,Autumn,4182.0,4177.714285714285,,,
